epoch,delegator_id,opinion,stake,s,drep_id,drep_opinion,distance
0,a36,0.5172339964332349,0.5664332508214348,0.4754247967994772,d59,0.517835093703932,0.0006010972706971263
0,a37,0.3550877083942892,0.0142286846575991,0.5222429039409713,d17,0.3566808863944987,0.001593178000209472
0,a38,0.3946497356873941,0.6035035583296866,0.5705420481773202,d58,0.3940609767149655,0.0005887589724286046
0,a39,0.7390479608354376,0.5272593078199797,0.6154131359778015,d78,0.7405289001624982,0.0014809393270606153
0,a40,0.5369219926998255,0.8827338892179077,0.3579533355141117,d81,0.5421396112737187,0.005217618573893135
0,a41,0.3408497814447566,0.2072974043178057,0.4524095411514284,d62,0.3391033765864686,0.0017464048582879754
0,a42,0.62253064229341,0.2344237648543041,0.8821101233972093,d73,0.6323702357024397,0.009839593409029623
0,a43,0.4413342565378003,0.4390916247654127,0.6889581143323203,d32,0.4448108382164217,0.0034765816786214154
0,a44,0.3959271010473884,0.7043206368373827,0.2462476615943939,d58,0.3940609767149655,0.0018661243324228916
0,a45,0.5183461481592215,0.0992964755558669,0.7046725143395189,d59,0.517835093703932,0.0005110544552895391
0,a46,0.2716610273877041,0.4845430051880932,0.7462853352350146,d20,0.2404475632918323,0.03121346409587178
0,a47,0.6152387369217913,0.7185403549159547,0.7939834955953757,d88,0.6115059790073664,0.0037327579144249556
0,a48,0.4738237488890714,0.5091490406182168,0.468082847745493,d44,0.4704128653723852,0.003410883516686225
0,a49,0.5885473196792014,0.716533314248849,0.3457541325696777,d46,0.5858703603877821,0.002676959291419312
0,a50,0.8264605850487575,0.5741967193177052,0.0965923996908521,d21,0.8367244379858754,0.010263852937117846
0,a51,0.2837752046714217,0.1135946245470963,0.2748883309028889,d24,0.3131050727943643,0.02932986812294258
0,a52,0.484374137419486,0.2434306996056012,0.0889089223650133,d50,0.4820577570959681,0.002316380323517886
0,a53,0.5160245858234933,0.0081637013019979,0.1248999128194842,d59,0.517835093703932,0.0018105078804386832
0,a54,0.6045996016764236,0.0073949404290153,0.5685532882562069,d94,0.6073501272161405,0.002750525539716886
0,a55,0.6941412929228087,0.448644724517742,0.2882270446569493,d65,0.6926779692927613,0.0014633236300474195
0,a56,0.297545692823561,0.8980400334997106,0.7172996118738589,d24,0.3131050727943643,0.015559379970803255
0,a57,0.2634244646631844,0.6813932078153677,0.2205824589364535,d20,0.2404475632918323,0.02297690137135211
0,a58,0.3542884980045782,0.6300510654409547,0.5239986064473413,d86,0.3533789480454132,0.0009095499591649792
0,a59,0.452362206712593,0.8165855510152408,0.0007153862857309,d29,0.4524106594962402,4.845278364723482e-05
0,a60,0.8314042202763289,0.2318095208499537,0.6130420416167789,d21,0.8367244379858754,0.005320217709546493
0,a61,0.570132973733792,0.4751297638770415,0.3445320037029595,d33,0.5713696095645261,0.0012366358307340786
0,a62,0.4015043998025338,0.7464748846869605,0.6928300970010376,d79,0.4078642791252231,0.006359879322689332
0,a63,0.757168964469907,0.560014390320428,0.513863480417323,d16,0.7571795782483717,1.0613778464674262e-05
0,a64,0.2111259065946964,0.3645489029824817,0.9585392484374124,d92,0.1977297954318764,0.013396111162819996
0,a65,0.5129197740032273,0.4175392135557914,0.657637571307451,d64,0.5114045779888319,0.0015151960143954257
0,a66,0.4715151726368332,0.6554913313054745,0.1623452652687003,d44,0.4704128653723852,0.001102307264447988
0,a67,0.7456086117923113,0.6654791414689945,0.6695950324621132,d78,0.7405289001624982,0.005079711629813133
0,a68,0.8084830247640787,0.2675710623503011,0.3719020902159961,d75,0.7913326451339235,0.0171503796301552
0,a69,0.4068532077574127,0.2006303413135218,0.3759486922612409,d79,0.4078642791252231,0.0010110713678104233
0,a70,0.5148382877271002,0.9509435259233054,0.589517218340905,d59,0.517835093703932,0.002996805976831829
0,a71,0.535841674160604,0.3666832400689159,0.9394593237743868,d81,0.5421396112737187,0.00629793711311466
0,a72,0.2355943246791651,0.0698803290251283,0.1074316404417282,d67,0.2372001047028663,0.001605780023701181
0,a73,0.8230938053068056,0.931480884969039,0.4058878639688098,d21,0.8367244379858754,0.01363063267906972
0,a74,0.7372737808732267,0.2062529799247919,0.2323176470108575,d78,0.7405289001624982,0.0032551192892714687
0,a75,0.7107923763130652,0.1847066440239851,0.2673810304756562,d30,0.7084058191016271,0.0023865572114381006
0,a76,0.7440321301039889,0.0216423153611722,0.824400522984684,d78,0.7405289001624982,0.003503229941490771
0,a77,0.4227591926957887,0.4336063684985353,0.9985711265946164,d84,0.4240016491622051,0.0012424564664164084
0,a78,0.4603821847115222,0.0096126664135004,0.1225347757739262,d54,0.4584662854409748,0.0019158992705474165
0,a79,0.2598833990199957,0.328899858509539,0.3816850766537272,d20,0.2404475632918323,0.019435835728163375
0,a80,0.5422941396981128,0.2223582843812114,0.2509985801592868,d81,0.5421396112737187,0.00015452842439411807
0,a81,0.6620441145057694,0.4212079829653982,0.9826930373233732,d60,0.6603820460614556,0.0016620684443138245
0,a82,0.4031703684989295,0.5391014816311128,0.8635825772586025,d79,0.4078642791252231,0.004693910626293596
0,a83,0.7078804049410393,0.4236905618325185,0.7060382589631095,d30,0.7084058191016271,0.0005254141605878226
0,a84,0.6905228794552745,0.521159075559682,0.4199556138835367,d65,0.6926779692927613,0.002155089837486801
0,a85,0.7872221265540625,0.6050287624745735,0.6232385850976309,d75,0.7913326451339235,0.004110518579861
0,a86,0.6297531327960786,0.003772079550424,0.5626514571157398,d73,0.6323702357024397,0.0026171029063610796
0,a87,0.6813114164790808,0.2454640667885119,0.5589362271414136,d98,0.6867323808101021,0.0054209643310213496
0,a88,0.5813406886433904,0.4187365827093567,0.4593522524849098,d34,0.5824571201440985,0.0011164315007080594
0,a89,0.6538192041562246,0.2612541533668677,0.2393651980490059,d93,0.6550234155260443,0.00120421136981963
0,a90,0.6238672755723432,0.9048122942843636,0.9303371169055008,d73,0.6323702357024397,0.008502960130096437
0,a91,0.2826070799062198,0.5275320108864939,0.845148564600149,d24,0.3131050727943643,0.030497992888144476
0,a92,0.5732124926794324,0.4821133029471378,0.4750893593325677,d33,0.5713696095645261,0.001842883114906324
0,a93,0.5887421230633325,0.6053249077242798,0.9592071877464632,d46,0.5858703603877821,0.002871762675550449
0,a94,0.4640721120829045,0.4967382719580074,0.2784111813207115,d43,0.4650252718472646,0.000953159764360112
0,a95,0.4318875089393823,0.6215598668529035,0.7859249804737553,d40,0.4321020780252951,0.00021456908591277468
0,a96,0.6099476191821847,0.0761978652624155,0.8218016559332478,d88,0.6115059790073664,0.00155835982518171
0,a97,0.3038177188462647,0.8195454512654111,0.0376953440560449,d24,0.3131050727943643,0.009287353948099597
0,a98,0.6963450909946594,0.974973877813026,0.0340552871718292,d65,0.6926779692927613,0.0036671217018980906
0,a99,0.5887784430916565,0.4186534392197231,0.2606549139206789,d46,0.5858703603877821,0.0029080827038744372
0,a100,0.2580297958854017,0.7599788183486973,0.6424146956707841,d20,0.2404475632918323,0.01758223259356939
0,a101,0.6372375427860376,0.3615918523683462,0.7098021842763002,d37,0.6331550625258634,0.004082480260174215
0,a102,0.3163166913383843,0.4166164414412858,0.5021225513679423,d77,0.3153561304077068,0.0009605609306774787
0,a103,0.3126886929092684,0.6347991393812529,0.0735500802925936,d24,0.3131050727943643,0.00041637988509590773
0,a104,0.493731814572592,0.5644228608587931,0.2713855725147468,d89,0.4896240178334312,0.0041077967391608405
0,a105,0.4568474022678139,0.2540927599071837,0.0713626835377516,d54,0.4584662854409748,0.00161888317316089
0,a106,0.5073598112655832,0.6532790026927903,0.6215004396389451,d83,0.5044762847321907,0.002883526533392411
0,a107,0.2661194408809117,0.1915401803637723,0.3878603897947402,d20,0.2404475632918323,0.025671877589079406
0,a108,0.5939292050940642,0.2885673133337478,0.2376773943994822,d63,0.5937506519144466,0.00017855317961756878
0,a109,0.6504711335714206,0.2590285123575242,0.4319387315655695,d3,0.6522591650467103,0.0017880314752897197
0,a110,0.7294579489104734,0.7737768347792322,0.7774963862741624,d41,0.7254648811932107,0.0039930677172627105
0,a111,0.8416949964103584,0.962333456356996,0.7573065453886475,d66,0.838258619948461,0.003436376461897428
0,a112,0.3217791994158063,0.5866479569777403,0.2355699806437534,d48,0.3236170265966182,0.0018378271808118796
0,a113,0.5925969358557379,0.6573184817575911,0.7458948963132905,d63,0.5937506519144466,0.0011537160587087314
0,a114,0.8109979456493719,0.0933870125522825,0.8523632597342331,d75,0.7913326451339235,0.019665300515448347
0,a115,0.5321166530381709,0.7655608420876703,0.3797206768369667,d97,0.528859155067582,0.0032574979705889406
0,a116,0.4075897719099725,0.8961423898229227,0.7541456481032983,d79,0.4078642791252231,0.00027450721525063004
0,a117,0.2539527721130191,0.2631410035115755,0.6487515963231704,d20,0.2404475632918323,0.013505208821186776
0,a118,0.7101453744706423,0.3911330539624736,0.9574679705507498,d30,0.7084058191016271,0.0017395553690151555
0,a119,0.3092078999777048,0.1028242155720893,0.3253302355181549,d24,0.3131050727943643,0.0038971728166594666
0,a120,0.4804538336961295,0.4665656616000411,0.2900896069684054,d55,0.4812949268182745,0.0008410931221450313
0,a121,0.2049219553665178,0.4359477050855886,0.8817164405081276,d92,0.1977297954318764,0.007192159934641396
0,a122,0.7275327205181706,0.0771845759145063,0.3179794361710648,d41,0.7254648811932107,0.002067839324959908
0,a123,0.4552514022526882,0.3987745914765037,0.108884339164169,d29,0.4524106594962402,0.002840742756447967
0,a124,0.279991694490156,0.8774301276247942,0.2121520604889508,d24,0.3131050727943643,0.033113378304208296
0,a125,0.5042974180260836,0.1443263568643933,0.1680884024968458,d83,0.5044762847321907,0.00017886670610711697
0,a126,0.7030883663764955,0.0133673708763274,0.7490708788633003,d30,0.7084058191016271,0.005317452725131622
0,a127,0.3683069773565711,0.8334956121205035,0.5247390221316535,d47,0.3700767767766291,0.0017697994200580047
0,a128,0.3952652666942121,0.191159718566463,0.6319928584708085,d58,0.3940609767149655,0.0012042899792465978
0,a129,0.7408500015681015,0.6345280782604605,0.1281802693909113,d78,0.7405289001624982,0.0003211014056033745
0,a130,0.5462209687515228,0.7896089117874159,0.4252166209716748,d45,0.5448537391180057,0.0013672296335170975
0,a131,0.5857327952064143,0.823820019011547,0.5837975335689445,d46,0.5858703603877821,0.0001375651813677603
0,a132,0.818372661749798,0.8352517913922154,0.3913921413805837,d21,0.8367244379858754,0.01835177623607742
0,a133,0.7150176870649017,0.4332413456562728,0.2949304654942545,d72,0.7200515848641112,0.005033897799209597
0,a134,0.4808922348227509,0.4547015476866513,0.968372737031604,d55,0.4812949268182745,0.00040269199552361856
0,a135,0.5510228172210963,0.9580246426415931,0.4161655719883913,d99,0.5502661734258218,0.0007566437952744032
0,a136,0.1358487914794734,0.0286379107878165,0.9030532566513833,d12,0.131995409903569,0.0038533815759043966
0,a137,0.6287524464735851,0.1901557296112135,0.1948119956493523,d73,0.6323702357024397,0.0036177892288545843
0,a138,0.6327277353300399,0.9543842249536444,0.8608771868975728,d73,0.6323702357024397,0.0003574996276002329
0,a139,0.4413658260110141,0.8817561571970102,0.3896532308737437,d32,0.4448108382164217,0.003445012205407605
0,a140,0.2748969075004693,0.9931818489444286,0.284395105272199,d20,0.2404475632918323,0.03444934420863699
0,a141,0.2722667337617375,0.7716406302695992,0.276572689358301,d20,0.2404475632918323,0.03181917046990518
0,a142,0.7704440337829425,0.8388885581431278,0.1755548568092401,d71,0.7753935254554237,0.004949491672481265
0,a143,0.5064827968035785,0.2649270921516065,0.2333614940021704,d83,0.5044762847321907,0.0020065120713878004
0,a144,0.5131474473817258,0.5901537347737099,0.8918271012435485,d64,0.5114045779888319,0.0017428693928939198
0,a145,0.2833786067674143,0.1753339295927461,0.4501620494735663,d24,0.3131050727943643,0.029726466026950005
0,a146,0.244486596029254,0.6569174916915771,0.1173704502502998,d20,0.2404475632918323,0.004039032737421677
0,a147,0.4978324141446394,0.8258475182415845,0.8008147532925304,d26,0.4983399053567895,0.0005074912121501018
0,a148,0.6178783909652672,0.0616306960227868,0.3478738450533658,d88,0.6115059790073664,0.0063724119579008365
0,a149,0.5504058168523541,0.1338619029154066,0.6168340676569003,d99,0.5502661734258218,0.00013964342653227657
0,a150,0.5774818291408673,0.021755746316691,0.2520050941413507,d34,0.5824571201440985,0.00497529100323113
0,a151,0.4351532289352375,0.2935755708098944,0.9003870819599658,d40,0.4321020780252951,0.0030511509099424017
0,a152,0.6327948530778275,0.5816409997109546,0.2890810505794902,d37,0.6331550625258634,0.0003602094480359419
0,a153,0.6137184599241836,0.036288299924526,0.1492334793383587,d88,0.6115059790073664,0.00221248091681725
0,a154,0.9075690611783976,0.9921702799779004,0.1563761591360468,d25,0.8574098737683421,0.05015918741005554
0,a155,0.3128688019747148,0.0960118171758492,0.4786759836518802,d24,0.3131050727943643,0.0002362708196494978
0,a156,0.4972436074626574,0.8147685057400208,0.5804797436023258,d26,0.4983399053567895,0.0010962978941321255
0,a157,0.4568937282882985,0.5694549750689767,0.3553485239147059,d54,0.4584662854409748,0.0015725571526762905
0,a158,0.4044095078653699,0.7260635702168196,0.5144070884218531,d79,0.4078642791252231,0.0034547712598532176
0,a159,0.2593932288896746,0.2888170036927594,0.2712303256678926,d20,0.2404475632918323,0.018945665597842276
0,a160,0.4651773340765143,0.2857040265244802,0.7227832222109644,d43,0.4650252718472646,0.00015206222924968316
0,a161,0.2557911214380646,0.3299285145448062,0.5302743630173004,d20,0.2404475632918323,0.015343558146232283
0,a162,0.5397983505103671,0.2876274521848594,0.4844311768896651,d81,0.5421396112737187,0.002341260763351616
0,a163,0.3778261577304563,0.6459397722422388,0.0747711188393108,d19,0.3777742963178163,5.1861412640019644e-05
0,a164,0.6006277925315587,0.0024044779743722,0.568761896694231,d95,0.601513468777383,0.0008856762458242518
0,a165,0.7534089763163886,0.0924758407008214,0.1782699439925339,d16,0.7571795782483717,0.0037706019319830864
0,a166,0.3287961453364371,0.3026110774856875,0.1179939146719437,d91,0.3293986104535455,0.0006024651171084305
0,a167,0.5879386462679601,0.2626568089518947,0.6918279358521593,d46,0.5858703603877821,0.0020682858801780446
0,a168,0.7194597753022678,0.0432481438914355,0.9054052888497608,d72,0.7200515848641112,0.0005918095618434593
0,a169,0.6637772185656489,0.7614011762661144,0.1703215027447774,d60,0.6603820460614556,0.0033951725041933
0,a170,0.5231977341156188,0.3182231858877122,0.1719211315543033,d38,0.5230232154695205,0.00017451864609829837
0,a171,0.2059842092113067,0.5231279079622515,0.9913815406558992,d92,0.1977297954318764,0.008254413779430286
0,a172,0.7373180651237403,0.176109457927086,0.561755674827952,d78,0.7405289001624982,0.0032108350387578533
0,a173,0.5547580967559469,0.21103246641199,0.6781597504172938,d11,0.5571269770041206,0.0023688802481737214
0,a174,0.6195586833656379,0.0044227116133104,0.1437659869370577,d88,0.6115059790073664,0.008052704358271545
0,a175,0.5413599249414175,0.0247055485162609,0.4213289072646903,d81,0.5421396112737187,0.0007796863323011882
0,a176,0.3764900976026383,0.0678989422027671,0.9998493525673926,d19,0.3777742963178163,0.0012841987151779866
0,a177,0.6464520615098371,0.9541452857702112,0.2455435905764619,d4,0.6443367495184003,0.0021153119914368856
0,a178,0.3802660999505772,0.9638948051408104,0.1147481149278023,d9,0.3807477577498914,0.0004816577993141946
0,a179,0.1347539498706756,0.6831979456890795,0.1320830832373658,d12,0.131995409903569,0.0027585399671065935
0,a180,0.5500432888405657,0.2803797582892615,0.3320833338297188,d99,0.5502661734258218,0.0002228845852561001
0,a181,0.3567327821597743,0.702995772231015,0.3165884764923686,d17,0.3566808863944987,5.1895765275589145e-05
0,a182,0.4436029652730149,0.0244996070595668,0.3803395776636161,d32,0.4448108382164217,0.0012078729434067959
0,a183,0.1544769744895062,0.0854503366746016,0.5528194228258858,d5,0.1615535697275935,0.007076595238087291
0,a184,0.408656441901509,0.5482865335967606,0.5483960237135901,d79,0.4078642791252231,0.0007921627762859096
0,a185,0.5693973254151894,0.8336425804274044,0.3301136640539833,d33,0.5713696095645261,0.0019722841493367005
0,a186,0.3620353528653127,0.6607234250550427,0.8981050610618274,d18,0.358541673495542,0.003493679369770686
0,a187,0.6671953394896538,0.8333585106696516,0.9056842011330396,d51,0.6693372718446366,0.002141932354982834
0,a188,0.7280998389477167,0.698409597842692,0.5476011765778849,d41,0.7254648811932107,0.002634957754505951
0,a189,0.2270027732943347,0.5859184744093803,0.4604450623168238,d100,0.2278883004385705,0.0008855271442358148
0,a190,0.6303854073615458,0.3171578745896654,0.7551625971315866,d73,0.6323702357024397,0.0019848283408938627
0,a191,0.7140338428603995,0.7034707172252241,0.6332034827930242,d30,0.7084058191016271,0.00562802375877236
0,a192,0.4114601631324228,0.7007847991959361,0.1193310770922846,d69,0.412022265296254,0.0005621021638312351
0,a193,0.6130663756072368,0.1735141219984041,0.8300865000462662,d88,0.6115059790073664,0.001560396599870395
0,a194,0.312382176474271,0.9917283353410392,0.2644607230495519,d24,0.3131050727943643,0.0007228963200932581
0,a195,0.6179024357453146,0.1722362589944992,0.8506024483528714,d88,0.6115059790073664,0.006396456737948197
0,a196,0.5339796906190855,0.1310969191380856,0.4694820586742636,d97,0.528859155067582,0.005120535551503491
0,a197,0.2321742466242927,0.4690620778946758,0.5094011767684029,d100,0.2278883004385705,0.0042859461857222
0,a198,0.6314461168642787,0.7276272080427291,0.3342271248773998,d73,0.6323702357024397,0.0009241188381610144
0,a199,0.3892513528724694,0.7442493993933316,0.1652682599714886,d6,0.3904884089184546,0.0012370560459851743
0,a200,0.4619731407118954,0.4520576020284511,0.709208344595344,d43,0.4650252718472646,0.0030521311353692293
0,a201,0.7938171617806373,0.6587414041698147,0.6516067184447659,d75,0.7913326451339235,0.002484516646713786
0,a202,0.3449905389900357,0.6813083523447447,0.7807840184721062,d62,0.3391033765864686,0.00588716240356707
0,a203,0.6059876853516785,0.749333518467183,0.0332596322816665,d94,0.6073501272161405,0.001362441864461994
0,a204,0.7182515789367625,0.3240378449560503,0.8474872033966736,d72,0.7200515848641112,0.0018000059273487468
0,a205,0.5264596895386606,0.9480286198547896,0.2136684478099125,d97,0.528859155067582,0.0023994655289213407
0,a206,0.5476159722026595,0.8854807014842808,0.0926883331142122,d99,0.5502661734258218,0.002650201223162396
0,a207,0.2762403530820558,0.3496649691114425,0.6769358779136776,d20,0.2404475632918323,0.03579278979022349
0,a208,0.4670635288087427,0.9653418409967336,0.1662165501841174,d22,0.4661514327285211,0.0009120960802215805
0,a209,0.5361680873601333,0.1666731110638459,0.5826529090239544,d81,0.5421396112737187,0.005971523913585353
0,a210,0.227378540934706,0.5499283995391221,0.7995496301939281,d100,0.2278883004385705,0.0005097595038645042
0,a211,0.3463358647976604,0.9371884876020352,0.7348674263689102,d86,0.3533789480454132,0.007043083247752824
0,a212,0.6991952823684182,0.5531998903199232,0.451248843299593,d65,0.6926779692927613,0.00651731307565695
0,a213,0.4714879714129927,0.2874154239248561,0.6216407133468467,d44,0.4704128653723852,0.0010751060406075097
0,a214,0.3027308385857468,0.6499589076448261,0.8763958565970048,d24,0.3131050727943643,0.010374234208617494
0,a215,0.5323308531072906,0.409643117856962,0.581201368668887,d97,0.528859155067582,0.003471698039708593
0,a216,0.3592718043775912,0.679575547821507,0.1058462270187471,d18,0.358541673495542,0.000730130882049207
0,a217,0.5892689583237709,0.0917146082438203,0.9236596949416864,d46,0.5858703603877821,0.003398597935988845
0,a218,0.6850586157784804,0.6939489281271816,0.0126297473924958,d98,0.6867323808101021,0.0016737650316217545
0,a219,0.542782388005985,0.809470436692428,0.2876889372256179,d81,0.5421396112737187,0.0006427767322663147
0,a220,0.6009651264484649,0.441424178977666,0.2824691307623335,d95,0.601513468777383,0.0005483423289180944
0,a221,0.3211821154584196,0.4055643129896789,0.2699156760137914,d48,0.3236170265966182,0.0024349111381985478
0,a222,0.6176544918081023,0.3830384510942276,0.9803756644585778,d88,0.6115059790073664,0.006148512800735917
0,a223,0.2352754249576918,0.8686292587368629,0.4833709010940028,d67,0.2372001047028663,0.0019246797451744901
0,a224,0.4165205224417145,0.6610059714118344,0.7097244908525328,d56,0.4179196404382824,0.001399117996567889
0,a225,0.8335383012954711,0.8227221976960625,0.6097456165646822,d21,0.8367244379858754,0.00318613669040424
0,a226,0.4338692723302528,0.1199366305468304,0.895990536659295,d40,0.4321020780252951,0.0017671943049576977
0,a227,0.4566832331067349,0.2410718795065606,0.765414049186186,d54,0.4584662854409748,0.0017830523342398652
0,a228,0.489717091757948,0.605974953606335,0.4879808874519897,d89,0.4896240178334312,9.307392451679553e-05
0,a229,0.4207669558173692,0.9546936989840524,0.8845429782972423,d56,0.4179196404382824,0.0028473153790868344
0,a230,0.4184630046413476,0.5728508047581234,0.1866827197973299,d56,0.4179196404382824,0.0005433642030652219
0,a231,0.698895107751316,0.5469586995844886,0.4384970798642816,d65,0.6926779692927613,0.006217138458554761
0,a232,0.3844973244071494,0.3674046380414001,0.5534886454063367,d1,0.3862165995835288,0.0017192751763793757
0,a233,0.4598968986095689,0.1412337482426796,0.2720351572837181,d54,0.4584662854409748,0.0014306131685941081
0,a234,0.5668073527710843,0.4281645620830843,0.0886372409590424,d85,0.5635876237186975,0.003219729052386766
0,a235,0.3125923823055792,0.5186341048698672,0.4723674102290703,d24,0.3131050727943643,0.0005126904887851058
0,a236,0.1273283140910268,0.0273021900579686,0.3392915128712055,d12,0.131995409903569,0.00466709581254221
0,a237,0.5803419790585381,0.8396894220331269,0.8963384401696294,d34,0.5824571201440985,0.0021151410855603237
0,a238,0.4199586765283077,0.4485070926019622,0.8544563411610553,d56,0.4179196404382824,0.0020390360900253146
0,a239,0.6824313913951011,0.723352815979183,0.7511742293962174,d98,0.6867323808101021,0.004300989415001011
0,a240,0.3583571907639087,0.4546639071966661,0.7299331193983477,d18,0.358541673495542,0.00018448273163329532
0,a241,0.6079659840494691,0.8222999693127846,0.5874831097403967,d94,0.6073501272161405,0.000615856833328654
0,a242,0.4124840140875381,0.7748805296444858,0.6191629752836793,d69,0.412022265296254,0.00046174879128407786
0,a243,0.6092562525473052,0.4149499621831138,0.1832069449985565,d94,0.6073501272161405,0.001906125331164743
0,a244,0.6270733687904906,0.4774441757324306,0.1477896486622667,d73,0.6323702357024397,0.005296866911949083
0,a245,0.705075240131357,0.0024381956806555,0.9060164273943484,d30,0.7084058191016271,0.003330578970270115
0,a246,0.2217527416325041,0.5203867006459376,0.9043302684486292,d100,0.2278883004385705,0.0061355588060663935
0,a247,0.7008890796749508,0.6882913317475845,0.7811668196605828,d30,0.7084058191016271,0.0075167394266763
0,a248,0.5974122433818374,0.1745564055634504,0.1864110711994441,d49,0.5976422484945852,0.0002300051127478442
0,a249,0.6639594603908673,0.6108858274624995,0.8246800772329096,d60,0.6603820460614556,0.003577414329411721
0,a250,0.4173678074082875,0.4815253775669951,0.4968908268309853,d56,0.4179196404382824,0.000551833029994897
0,a251,0.2957382463477118,0.8384007962282435,0.9989676210985592,d24,0.3131050727943643,0.017366826446652495
0,a252,0.5960085850148111,0.5137681387519291,0.4465364928408973,d49,0.5976422484945852,0.0016336634797741167
0,a253,0.6480449714341852,0.2221495642215315,0.9367296482112734,d4,0.6443367495184003,0.003708221915784904
0,a254,0.2763637859791186,0.518361276459,0.3204421625139544,d20,0.2404475632918323,0.03591622268728628
0,a255,0.7027891385032777,0.4267346976291967,0.1268766649481155,d30,0.7084058191016271,0.005616680598349411
0,a256,0.4147356284125372,0.5714863200034799,0.6052500314552763,d87,0.4141901250717854,0.0005455033407518184
0,a257,0.5977093649450195,0.5177350658110809,0.73820140713245,d70,0.5976915716671948,1.7793277824695863e-05
0,a258,0.5239938092600053,0.6501727872115031,0.8146434385473317,d39,0.5235568747153306,0.00043693454467463866
0,a259,0.4336992214821594,0.8984637773460125,0.8385694958866474,d40,0.4321020780252951,0.0015971434568642917
0,a260,0.6002915409278164,0.1411159988405209,0.615811329163164,d95,0.601513468777383,0.0012219278495665398
0,a261,0.5908664657532778,0.7554308939430812,0.5027334929435086,d63,0.5937506519144466,0.0028841861611688113
